Sending logstash logs to /var/log/logstash/logstash.log.
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.numCpus 4 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.numGoRoutines 29 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.numBytesAllocatedHeap 546104 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.numBytesAllocatedStack 442368 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.numBytesAllocated 546104 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.numMallocs 125798 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.numFrees 122289 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.memoryStats.lastGCPauseTimeNS 1608618 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.legacyAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.dropsondeAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.dropsondeAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.valueMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.errorReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.uncategorizedEvents 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.MessageAggregator.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.httpStartStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.valueMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.errorMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-130.MetronAgent.eventMarshaller.marshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.mem_bytes 127668224 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.mem_used_bytes 4965240832 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.mem_free_bytes 1293586432 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cpu_load_avg 3.21 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.uptime_in_seconds 1320 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.log_count 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.log_count 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.log_count 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.requests.outstanding 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.requests.completed 164 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.http_status.1XX 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.http_status.2XX 164 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.http_status.3XX 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.http_status.4XX 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.http_status.5XX 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.uptime 1320 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.total_users 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.job_queue_length.total 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.failed_job_count.cc-api_z1-0 8 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.failed_job_count.total 8 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.thread_count 21 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.event_machine.connection_count 4 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.event_machine.threadqueue.size 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.event_machine.threadqueue.num_waiting 20 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.event_machine.resultqueue.size 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.CloudController.0.10-244-0-138.cc.thread_info.event_machine.resultqueue.num_waiting 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.numCpus 4 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.numGoRoutines 29 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.numBytesAllocatedHeap 432104 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.numBytesAllocatedStack 475136 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.numBytesAllocated 432104 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.numMallocs 132417 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.numFrees 130820 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.memoryStats.lastGCPauseTimeNS 862807 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.legacyAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.dropsondeAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.dropsondeAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.valueMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.errorReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.uncategorizedEvents 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.MessageAggregator.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.valueMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.errorMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.httpStartStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-6.MetronAgent.eventMarshaller.marshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.numCpus 4 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.numGoRoutines 29 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocatedHeap 546152 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocatedStack 442368 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numBytesAllocated 546152 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numMallocs 139499 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.numFrees 135990 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.memoryStats.lastGCPauseTimeNS 1117181 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.dropsondeAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.dropsondeAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.valueMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.errorReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.uncategorizedEvents 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.MessageAggregator.counterEventReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.containerMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStartMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.httpStartStopMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.logMessageMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.valueMetricMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.counterEventMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.errorMarshalled 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-54.MetronAgent.eventMarshaller.marshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.numCpus 4 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.numGoRoutines 30 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.numBytesAllocatedHeap 915296 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.numBytesAllocatedStack 491520 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.numBytesAllocated 915296 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.numMallocs 10200679 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.numFrees 10193223 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.memoryStats.lastGCPauseTimeNS 2381234 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.legacyAgentListener.receivedMessageCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.legacyAgentListener.receivedByteCount 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.dropsondeAgentListener.receivedMessageCount 54091 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.dropsondeAgentListener.receivedByteCount 3859138 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.legacyUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.logMessageTotal 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.httpStartStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.valueMetricReceived 31466 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.counterEventReceived 22625 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.errorReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.containerMetricReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.EventUnmarshaller.unmarshalErrors 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.httpStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.httpStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.httpStartStopEmitted 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.uncategorizedEvents 31466 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.httpUnmatchedStartReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.httpUnmatchedStopReceived 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.MessageAggregator.counterEventReceived 22625 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.httpServer.receivedMessages 104566 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.numBytesAllocatedStack 622592 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.numBytesAllocated 770768 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.numMallocs 11351001.0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.messageRouter.numberOfDumpSinks 1 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.dropsondeListener.receivedByteCount 16062066.0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.dropsondeUnmarshaller.valueMetricReceived 76943 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.numBytesAllocatedHeap 770768 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.lastGCPauseTimeNS 1994228.0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.memoryStats.numFrees 11343694.0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.dropsondeListener.receivedMessageCount 104566 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.signatureVerifier.validSignatures 104566 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.dropsondeUnmarshaller.counterEventReceived 22605 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.logSenderTotalMessagesRead 0 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.dropsondeUnmarshaller.httpStartStopReceived 5018 1438627912
2015-08-03T18:51:52.000Z 192.168.150.17 cf.MetronAgent.0.10-244-0-146.MetronAgent.forwarder.DopplerServer.numCPUS 4 1438627912
